exercicio,periodo,periodicidade,instituicao,cod_ibge,uf,co_poder,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ano,tipo_demonstrativo,municipio_nome,municipio_cod_ibge
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-9>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",222833.48,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-8>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",223695.31,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-7>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",224232.14,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-6>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",224028.19,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-5>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",226023.67,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-4>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",228241.96,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-3>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",229268.26,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-2>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",228535.08,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-1>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",226761.74,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",225386.06,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",2879465.52,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-11>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),13830757.57,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-10>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),14680097.41,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-9>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),14228246.68,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-8>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),14417213.09,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-7>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),14390680.38,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-6>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),15818785.55,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-5>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),17208241.31,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-4>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),13922512.1,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-3>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),16281612.22,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-2>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),14895261.46,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR-1>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),22771924.91,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,<MR>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),16646970.27,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),189092302.95,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,Valor,ReceitaCorrenteLiquidaLimiteLegal,RECEITA CORRENTE LIQUIDA - RCL (IV),423305769.82,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,Valor,TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais,"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, §1º, da CF)",3437406.0,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,Valor,TransferenciasDaUniaoRelativasARemuneracaoDosAgentesComunitariosDeSaude,"(-) Transferências da União relativas à remuneração dos agentes comunitários de saúde e de combate às endemias (CF, art. 198, §11)",7538388.0,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,Valor,ReceitaCorrenteLiquidaAjustada,= RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V),412329975.82,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,Valor,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb),189092302.95,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,% sobre a RCL Ajustada,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb),45.86,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,Valor,LimiteMaximoDespesaComPessoalTotal,"LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF)",222658186.94,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,% sobre a RCL Ajustada,LimiteMaximoDespesaComPessoalTotal,"LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF)",54.0,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,Valor,LimitePrudencialDespesaComPessoalTotal,"LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF)",211525277.59,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,% sobre a RCL Ajustada,LimitePrudencialDespesaComPessoalTotal,"LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF)",51.3,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,Valor,LimiteDeAlertaDespesaComPessoalTotal,"LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF)",200392368.25,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 01,M,Padrão,% sobre a RCL Ajustada,LimiteDeAlertaDespesaComPessoalTotal,"LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF)",48.6,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),34672590.13,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),33579915.43,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),32529558.94,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),40328580.1,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DividaContratual,Dívida Contratual,25074735.04,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DividaContratual,Dívida Contratual,23982060.34,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DividaContratual,Dívida Contratual,22931703.85,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DividaContratual,Dívida Contratual,23980304.77,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2ParcelamentoERenegociacaoDeDividas,Parcelamento e Renegociação de Dívidas,25074735.04,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividas,Parcelamento e Renegociação de Dívidas,23982060.34,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividas,Parcelamento e Renegociação de Dívidas,22931703.85,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividas,Parcelamento e Renegociação de Dívidas,23980304.77,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias,De Contribuições Previdenciárias,21849657.02,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias,De Contribuições Previdenciárias,20823291.46,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias,De Contribuições Previdenciárias,19866235.23,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias,De Contribuições Previdenciárias,20761644.29,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais,De Demais Contribuições Sociais,3225078.02,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais,De Demais Contribuições Sociais,3158768.88,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais,De Demais Contribuições Sociais,3065468.62,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais,De Demais Contribuições Sociais,3218660.48,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,PrecatoriosPosterioresA05052000VencidosENaoPagos,Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos,9597855.09,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,PrecatoriosPosterioresA05052000VencidosENaoPagos,Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos,9597855.09,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,PrecatoriosPosterioresA05052000VencidosENaoPagos,Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos,9597855.09,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,PrecatoriosPosterioresA05052000VencidosENaoPagos,Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos,16348275.33,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DeducoesDaDividaConsolidada,DEDUÇÕES (II),-1555705.42,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DeducoesDaDividaConsolidada,DEDUÇÕES (II),26256308.96,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DeducoesDaDividaConsolidada,DEDUÇÕES (II),37765224.75,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DeducoesDaDividaConsolidada,DEDUÇÕES (II),2634290.8,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2DisponibilidadeDeCaixa,Disponibilidade de Caixa,-1560328.28,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2DisponibilidadeDeCaixa,Disponibilidade de Caixa,26251686.1,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2DisponibilidadeDeCaixa,Disponibilidade de Caixa,37760601.89,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2DisponibilidadeDeCaixa,Disponibilidade de Caixa,2629667.94,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DisponibilidadeDeCaixaBrutaAnexo02,Disponibilidade de Caixa Bruta,20194482.01,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DisponibilidadeDeCaixaBrutaAnexo02,Disponibilidade de Caixa Bruta,42266640.45,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DisponibilidadeDeCaixaBrutaAnexo02,Disponibilidade de Caixa Bruta,50881837.03,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DisponibilidadeDeCaixaBrutaAnexo02,Disponibilidade de Caixa Bruta,28769281.3,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados,18946532.7,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados,13163337.26,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados,10211529.6,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados,23516292.86,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DepositosRestituiveisEValoresVinculados,(-) Depósitos Restituíveis e Valores Vinculados,2808277.59,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DepositosRestituiveisEValoresVinculados,(-) Depósitos Restituíveis e Valores Vinculados,2851617.09,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DepositosRestituiveisEValoresVinculados,(-) Depósitos Restituíveis e Valores Vinculados,2909705.54,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DepositosRestituiveisEValoresVinculados,(-) Depósitos Restituíveis e Valores Vinculados,2623320.5,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DemaisHaveresFinanceiros,Demais Haveres Financeiros,4622.86,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DemaisHaveresFinanceiros,Demais Haveres Financeiros,4622.86,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DemaisHaveresFinanceiros,Demais Haveres Financeiros,4622.86,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DemaisHaveresFinanceiros,Demais Haveres Financeiros,4622.86,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),36228295.55,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),7323606.47,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),-5235665.81,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),37694289.3,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (IV),371567100.15,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (IV),381186702.21,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 2º Quadrimestre,RGF2ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (IV),401356573.8,2025,RGF,Quixadá,2311306
2025,3,Q,Prefeitura Municipal de Quixadá - CE,2311306,CE,E,80701,RGF-Anexo 02,M,Padrão,Até o 3º Quadrimestre,RGF2ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (IV),423305769.82,2025,RGF,Quixadá,2311306
